date,time,location,region,country,lat,lon,tz_id,temp_c,temp_f,is_day,condition_text,condition_icon,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv
2025-05-24,2025-05-24 01:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,12.2,53.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.5,13.7,115,ESE,1019.0,30.1,0.0,0.0,51,20,10.8,51.4,10.8,51.4,12.2,53.9,2.3,36.1,0,0,0,0,10.0,6.0,12.6,20.3,0.0
2025-05-24,2025-05-24 02:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,12.0,53.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.2,14.8,106,ESE,1019.0,30.09,0.0,0.0,51,13,10.4,50.7,10.4,50.7,12.0,53.6,2.2,35.9,0,0,0,0,10.0,6.0,13.7,22.0,0.0
2025-05-24,2025-05-24 03:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,11.7,53.1,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,8.7,14.0,101,ESE,1019.0,30.09,0.0,0.0,52,37,10.1,50.2,10.1,50.2,11.7,53.1,2.1,35.8,0,0,0,0,10.0,6.0,13.4,21.5,0.0
2025-05-24,2025-05-24 04:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,11.4,52.5,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,7.6,12.2,104,ESE,1019.0,30.09,0.0,0.0,53,45,10.0,49.9,10.0,49.9,11.4,52.5,2.1,35.7,0,0,0,0,10.0,6.0,11.8,19.0,0.0
2025-05-24,2025-05-24 05:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,11.1,52.0,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,6.9,11.2,99,E,1019.0,30.09,0.0,0.0,53,37,9.8,49.6,9.8,49.6,11.1,52.0,2.1,35.7,0,0,0,0,10.0,6.0,10.9,17.6,0.0
2025-05-24,2025-05-24 06:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,11.0,51.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.2,11.5,82,E,1019.0,30.1,0.0,0.0,54,20,9.6,49.3,9.6,49.3,11.0,51.8,2.1,35.8,0,0,0,0,10.0,6.0,11.1,17.9,0.0
2025-05-24,2025-05-24 07:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,10.6,51.0,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,6.3,10.1,66,ENE,1020.0,30.12,0.0,0.0,55,43,9.3,48.7,9.3,48.7,10.6,51.0,1.9,35.4,0,0,0,0,10.0,6.0,10.0,16.1,0.0
2025-05-24,2025-05-24 08:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,10.8,51.4,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,6.0,9.7,52,NE,1020.0,30.13,0.0,0.0,54,57,9.6,49.4,9.6,49.4,10.8,51.4,2.0,35.6,0,0,0,0,10.0,6.0,8.9,14.4,5.0
2025-05-24,2025-05-24 09:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,12.1,53.7,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,4.9,7.9,48,NE,1021.0,30.14,0.0,0.0,50,56,11.4,52.6,11.4,52.6,12.1,53.7,1.9,35.5,0,0,0,0,10.0,6.0,6.3,10.2,5.0
2025-05-24,2025-05-24 10:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,13.0,55.5,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,4.7,7.6,41,NE,1021.0,30.15,0.0,0.0,47,43,12.6,54.8,12.6,54.8,13.0,55.5,2.0,35.6,0,0,0,0,10.0,6.0,5.9,9.4,5.0
2025-05-24,2025-05-24 11:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,14.0,57.2,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,4.5,7.2,27,NNE,1020.0,30.13,0.0,0.0,45,55,13.9,56.9,13.9,56.9,14.0,57.2,2.2,36.0,0,0,0,0,10.0,6.0,5.4,8.6,5.0
2025-05-24,2025-05-24 12:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,15.1,59.1,1,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,3.1,5.0,343,NNW,1020.0,30.11,0.0,0.0,43,69,15.1,59.1,15.1,59.1,15.1,59.1,2.8,37.0,0,0,0,0,10.0,6.0,3.6,5.8,5.0
2025-05-24,2025-05-24 13:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,15.2,59.3,1,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,5.4,8.6,286,WNW,1019.0,30.08,0.0,0.0,46,83,15.2,59.3,15.2,59.3,15.2,59.3,3.8,38.9,0,0,0,0,10.0,6.0,6.4,10.3,5.0
2025-05-24,2025-05-24 14:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,14.9,58.9,1,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,6.7,10.8,274,W,1018.0,30.06,0.0,0.0,51,75,14.4,57.9,14.4,57.9,14.9,58.9,4.9,40.7,0,0,0,0,10.0,6.0,8.4,13.5,4.0
2025-05-24,2025-05-24 15:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,14.9,58.8,1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,7.2,11.5,275,W,1018.0,30.06,0.01,0.0,56,68,14.3,57.7,14.3,57.7,14.9,58.8,6.2,43.2,0,45,0,0,10.0,6.0,9.0,14.5,4.0
2025-05-24,2025-05-24 16:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,14.9,58.8,1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,6.7,10.8,274,W,1018.0,30.06,0.06,0.0,61,65,14.4,57.9,14.4,57.9,14.9,58.8,7.4,45.4,0,45,0,0,10.0,6.0,8.7,14.0,4.0
2025-05-24,2025-05-24 17:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,14.8,58.6,1,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,5.8,9.4,270,W,1018.0,30.05,0.21,0.01,65,68,14.4,57.9,14.4,57.9,14.8,58.6,8.3,46.9,1,100,0,0,10.0,6.0,8.1,13.0,4.0
2025-05-24,2025-05-24 18:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,14.6,58.2,0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,5.1,8.3,257,WSW,1018.0,30.06,0.21,0.01,68,82,14.3,57.8,14.3,57.8,14.6,58.2,8.7,47.7,1,100,0,0,10.0,6.0,7.5,12.1,0.0
2025-05-24,2025-05-24 19:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,14.5,58.1,0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,4.3,6.8,242,WSW,1018.0,30.06,0.17,0.01,69,74,14.5,58.1,14.5,58.1,14.5,58.1,9.0,48.2,1,100,0,0,10.0,6.0,6.5,10.4,0.0
2025-05-24,2025-05-24 20:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,14.4,57.9,0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,4.3,6.8,246,WSW,1018.0,30.06,0.29,0.01,71,80,14.4,57.9,14.4,57.9,14.4,57.9,9.2,48.5,1,100,0,0,10.0,6.0,6.7,10.8,0.0
2025-05-24,2025-05-24 21:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,14.6,58.3,0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,4.7,7.6,241,WSW,1018.0,30.07,0.23,0.01,70,79,14.5,58.1,14.5,58.1,14.6,58.3,9.3,48.8,1,100,0,0,10.0,6.0,7.2,11.7,0.0
2025-05-24,2025-05-24 22:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,14.8,58.6,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,6.3,10.1,241,WSW,1018.0,30.06,0.18,0.01,71,89,14.4,57.8,14.4,57.8,14.8,58.6,9.6,49.2,1,100,0,0,9.0,5.0,9.5,15.3,0.0
2025-05-24,2025-05-24 23:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,14.9,58.9,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,6.9,11.2,252,WSW,1018.0,30.06,0.16,0.01,71,79,14.4,57.9,14.4,57.9,14.9,58.9,9.6,49.4,1,100,0,0,9.0,5.0,10.8,17.3,0.0
2025-05-23,2025-05-23 00:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,18.4,65.1,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,14.7,23.7,33,NNE,1015.0,29.97,4.5,0.18,93,51,18.4,65.1,18.4,65.1,18.4,65.1,17.3,63.1,1,100,0,0,10.0,6.0,25.5,41.1,0.0
2025-05-23,2025-05-23 01:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,18.0,64.4,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,14.1,22.7,42,NE,1014.0,29.94,5.2,0.2,92,76,18.0,64.4,18.0,64.4,18.0,64.4,16.6,61.9,1,100,0,0,10.0,6.0,22.4,36.1,0.0
2025-05-23,2025-05-23 02:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,17.5,63.4,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,9.0,14.5,358,N,1013.0,29.93,1.8,0.07,91,76,17.5,63.4,17.5,63.4,17.5,63.4,16.0,60.8,1,100,0,0,9.0,5.0,16.6,26.7,0.0
2025-05-23,2025-05-23 03:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,17.0,62.6,0,Moderate rain at times,//cdn.weatherapi.com/weather/64x64/night/299.png,10.3,16.6,344,NNW,1014.0,29.93,0.6,0.02,92,87,17.0,62.6,17.0,62.6,17.0,62.6,15.7,60.2,1,100,0,0,10.0,6.0,20.0,32.2,0.0
2025-05-23,2025-05-23 04:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.7,62.0,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,11.1,17.9,322,NW,1013.0,29.92,7.4,0.29,91,78,16.7,62.0,16.7,62.0,16.7,62.0,15.3,59.5,1,100,0,0,10.0,6.0,20.8,33.4,0.0
2025-05-23,2025-05-23 05:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.6,61.9,0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,10.4,16.8,324,NW,1014.0,29.94,1.6,0.06,89,80,16.6,61.9,16.6,61.9,16.6,61.9,14.8,58.7,1,100,0,0,10.0,6.0,19.4,31.3,0.0
2025-05-23,2025-05-23 06:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.6,61.8,0,Heavy rain at times,//cdn.weatherapi.com/weather/64x64/night/305.png,10.2,16.5,340,NNW,1014.0,29.95,1.3,0.05,87,61,16.6,61.8,16.6,61.8,16.6,61.8,14.4,57.9,1,100,0,0,10.0,6.0,20.4,32.9,0.0
2025-05-23,2025-05-23 07:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,17.5,63.5,1,Heavy rain at times,//cdn.weatherapi.com/weather/64x64/day/305.png,9.4,15.2,356,N,1015.0,29.97,1.2,0.05,85,88,17.5,63.5,17.5,63.5,17.5,63.5,15.5,59.9,1,100,0,0,10.0,6.0,19.3,31.0,5.0
2025-05-23,2025-05-23 08:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.6,61.8,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,6.5,10.4,337,NNW,1015.0,29.97,5.7,0.22,84,54,16.6,61.8,16.6,61.8,16.6,61.8,13.8,56.8,1,100,0,0,10.0,6.0,17.7,28.5,5.0
2025-05-23,2025-05-23 09:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.5,61.7,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,6.5,10.4,326,NNW,1015.0,29.98,7.3,0.29,83,73,16.5,61.7,16.5,61.7,16.5,61.7,13.6,56.5,1,100,0,0,10.0,6.0,14.4,23.2,5.0
2025-05-23,2025-05-23 10:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.7,62.0,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,6.3,10.1,335,NNW,1015.0,29.98,8.1,0.32,81,80,16.7,62.0,16.7,62.0,16.7,62.0,13.4,56.1,1,100,0,0,10.0,6.0,13.7,22.1,5.0
2025-05-23,2025-05-23 11:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,17.0,62.6,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,6.3,10.1,339,NNW,1015.0,29.97,0.0,0.0,79,30,17.0,62.6,17.0,62.6,17.0,62.6,13.4,56.1,0,0,0,0,10.0,6.0,8.7,13.9,6.0
2025-05-23,2025-05-23 12:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,17.4,63.4,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,6.3,10.1,345,NNW,1014.0,29.94,0.0,0.0,77,31,17.4,63.4,17.4,63.4,17.4,63.4,13.3,56.0,0,0,0,0,10.0,6.0,8.5,13.6,6.0
2025-05-23,2025-05-23 13:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,18.4,65.1,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,6.9,11.2,343,NNW,1013.0,29.91,0.0,0.0,72,27,18.4,65.1,18.4,65.1,18.4,65.1,13.2,55.7,0,0,0,0,10.0,6.0,9.1,14.7,6.0
2025-05-23,2025-05-23 14:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,19.6,67.3,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.6,12.2,353,N,1012.0,29.89,0.0,0.0,65,23,19.6,67.3,19.6,67.3,19.6,67.3,12.8,55.1,0,0,0,0,10.0,6.0,9.8,15.7,6.0
2025-05-23,2025-05-23 15:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,20.2,68.3,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,6.9,11.2,18,NNE,1012.0,29.88,0.0,0.0,64,17,20.2,68.3,20.2,68.3,20.2,68.3,13.1,55.6,0,0,0,0,10.0,6.0,9.5,15.3,7.0
2025-05-23,2025-05-23 16:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,19.7,67.4,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.6,12.2,46,NE,1012.0,29.88,0.0,0.0,69,12,19.7,67.4,19.7,67.4,19.7,67.4,13.8,56.8,0,0,0,0,10.0,6.0,11.4,18.4,6.0
2025-05-23,2025-05-23 17:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,18.4,65.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,10.1,16.2,40,NE,1012.0,29.88,0.0,0.0,76,6,18.4,65.2,18.4,65.2,18.4,65.2,14.1,57.3,0,0,0,0,10.0,6.0,16.8,27.1,0.0
2025-05-23,2025-05-23 18:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,18.0,64.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,10.5,16.9,25,NNE,1012.0,29.9,0.0,0.0,78,3,18.0,64.5,18.0,64.5,18.0,64.5,14.1,57.4,0,0,0,0,10.0,6.0,18.1,29.2,0.0
2025-05-23,2025-05-23 19:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,17.8,64.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,10.1,16.2,1,N,1013.0,29.91,0.0,0.0,75,4,17.8,64.0,17.8,64.0,17.8,64.0,13.2,55.8,0,0,0,0,10.0,6.0,17.8,28.6,0.0
2025-05-23,2025-05-23 20:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,17.0,62.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,11.6,18.7,328,NNW,1013.0,29.93,0.0,0.0,70,3,17.0,62.6,17.0,62.6,17.0,62.6,11.6,52.9,0,0,0,0,10.0,6.0,19.9,32.0,0.0
2025-05-23,2025-05-23 21:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.2,61.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,11.4,18.4,309,NW,1014.0,29.93,0.0,0.0,69,2,16.2,61.2,16.2,61.2,16.2,61.2,10.6,51.1,0,0,0,0,10.0,6.0,19.6,31.6,0.0
2025-05-23,2025-05-23 22:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,15.6,60.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,10.5,16.9,309,NW,1014.0,29.93,0.0,0.0,68,0,15.6,60.1,15.6,60.1,15.6,60.1,9.7,49.5,0,0,0,0,10.0,6.0,18.6,30.0,0.0
2025-05-23,2025-05-23 23:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,15.1,59.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,11.0,17.6,311,NW,1013.0,29.92,0.0,0.0,68,2,15.1,59.2,15.1,59.2,15.1,59.2,9.2,48.6,0,0,0,0,10.0,6.0,19.0,30.6,0.0
2025-05-23,2025-05-23 00:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,17.1,62.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.2,11.5,263,W,1014.0,29.93,0.0,0.0,63,0,17.1,62.7,17.1,62.7,17.1,62.7,9.9,49.8,0,0,0,0,10.0,6.0,14.5,23.3,0.0
2025-05-23,2025-05-23 01:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.8,62.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.9,11.2,260,W,1013.0,29.93,0.0,0.0,64,0,16.8,62.3,16.8,62.3,16.8,62.3,10.0,49.9,0,0,0,0,10.0,6.0,13.8,22.2,0.0
2025-05-23,2025-05-23 02:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.4,61.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.2,11.5,257,WSW,1014.0,29.93,0.0,0.0,66,0,16.4,61.6,16.4,61.6,16.4,61.6,10.0,50.1,0,0,0,0,10.0,6.0,14.3,23.1,0.0
2025-05-23,2025-05-23 03:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,15.9,60.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.9,11.2,254,WSW,1014.0,29.93,0.0,0.0,68,0,15.9,60.6,15.9,60.6,15.9,60.6,10.0,50.0,0,0,0,0,10.0,6.0,14.2,22.9,0.0
2025-05-23,2025-05-23 04:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,15.5,59.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.9,11.2,253,WSW,1014.0,29.93,0.0,0.0,70,12,15.5,59.9,15.5,59.9,15.5,59.9,10.1,50.1,0,0,0,0,10.0,6.0,14.2,22.9,0.0
2025-05-23,2025-05-23 05:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,15.2,59.4,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,6.3,10.1,253,WSW,1014.0,29.95,0.0,0.0,71,46,15.2,59.4,15.2,59.4,15.2,59.4,10.1,50.1,0,0,0,0,10.0,6.0,12.8,20.5,0.0
2025-05-23,2025-05-23 06:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,15.0,59.0,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,6.3,10.1,254,WSW,1015.0,29.97,0.0,0.0,73,33,14.6,58.2,14.6,58.2,15.0,59.0,10.1,50.2,0,0,0,0,10.0,6.0,12.6,20.3,0.0
2025-05-23,2025-05-23 07:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,14.9,58.9,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,6.3,10.1,250,WSW,1016.0,29.99,0.0,0.0,74,94,14.5,58.1,14.5,58.1,14.9,58.9,10.3,50.5,0,0,0,0,10.0,6.0,12.1,19.5,4.0
2025-05-23,2025-05-23 08:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.7,62.0,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,6.0,9.7,256,WSW,1016.0,30.0,0.0,0.0,68,52,16.7,62.0,16.7,62.0,16.7,62.0,10.8,51.4,0,0,0,0,10.0,6.0,9.0,14.5,6.0
2025-05-23,2025-05-23 09:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,18.5,65.3,1,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,5.8,9.4,258,WSW,1016.0,30.01,0.0,0.0,61,72,18.5,65.3,18.5,65.3,18.5,65.3,10.9,51.7,0,0,0,0,10.0,6.0,7.2,11.6,5.0
2025-05-23,2025-05-23 10:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,20.2,68.4,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,6.3,10.1,257,WSW,1016.0,30.0,0.0,0.0,55,15,20.2,68.4,20.2,68.4,20.2,68.4,10.9,51.6,0,0,0,0,10.0,6.0,10.7,17.2,7.0
2025-05-23,2025-05-23 11:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,21.7,71.0,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,6.0,9.7,258,WSW,1015.0,29.99,0.0,0.0,49,0,21.7,71.0,21.7,71.0,24.3,75.8,10.6,51.1,0,0,0,0,10.0,6.0,7.1,11.4,7.0
2025-05-23,2025-05-23 12:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,22.9,73.1,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.4,8.6,254,WSW,1014.0,29.95,0.0,0.0,44,0,24.5,76.1,22.9,73.1,24.5,76.1,10.2,50.3,0,0,0,0,10.0,6.0,6.3,10.1,7.0
2025-05-23,2025-05-23 13:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,23.6,74.4,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,4.7,7.6,257,WSW,1013.0,29.92,0.0,0.0,42,0,24.7,76.5,23.6,74.4,24.7,76.5,10.1,50.2,0,0,0,0,10.0,6.0,5.6,9.0,7.0
2025-05-23,2025-05-23 14:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,23.8,74.9,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,3.8,6.1,266,W,1013.0,29.91,0.0,0.0,42,2,24.8,76.7,23.9,74.9,24.8,76.7,10.2,50.4,0,0,0,0,10.0,6.0,4.8,7.7,7.0
2025-05-23,2025-05-23 15:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,23.7,74.7,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,3.4,5.4,276,W,1013.0,29.91,0.0,0.0,44,4,24.8,76.7,23.7,74.7,24.8,76.7,10.8,51.5,0,0,0,0,10.0,6.0,4.5,7.2,7.0
2025-05-23,2025-05-23 16:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,22.6,72.8,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2.5,4.0,293,WNW,1013.0,29.92,0.0,0.0,52,3,24.7,76.4,22.7,72.8,24.7,76.4,12.4,54.2,0,0,0,0,10.0,6.0,3.9,6.3,7.0
2025-05-23,2025-05-23 17:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,20.4,68.8,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2.2,3.6,329,NNW,1014.0,29.93,0.0,0.0,57,2,20.5,68.8,20.5,68.8,20.5,68.8,11.8,53.2,0,0,0,0,10.0,6.0,4.6,7.5,7.0
2025-05-23,2025-05-23 18:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,19.7,67.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.8,6.1,328,NNW,1014.0,29.96,0.0,0.0,59,4,19.7,67.4,19.7,67.4,19.7,67.4,11.4,52.5,0,0,0,0,10.0,6.0,8.0,12.9,0.0
2025-05-23,2025-05-23 19:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,19.1,66.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,5.4,8.6,322,NW,1015.0,29.97,0.0,0.0,61,5,19.1,66.4,19.1,66.4,19.1,66.4,11.5,52.6,0,0,0,0,10.0,6.0,11.3,18.1,0.0
2025-05-23,2025-05-23 20:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,18.5,65.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.3,10.1,313,NW,1016.0,29.99,0.0,0.0,62,5,18.5,65.2,18.5,65.2,18.5,65.2,11.1,52.0,0,0,0,0,10.0,6.0,13.2,21.2,0.0
2025-05-23,2025-05-23 21:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,17.9,64.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,5.6,9.0,305,NW,1016.0,30.0,0.0,0.0,63,7,17.9,64.2,17.9,64.2,17.9,64.2,10.7,51.2,0,0,0,0,10.0,6.0,11.7,18.9,0.0
2025-05-23,2025-05-23 22:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,17.4,63.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,5.4,8.6,289,WNW,1016.0,30.01,0.0,0.0,63,24,17.4,63.3,17.4,63.3,17.4,63.3,10.3,50.5,0,0,0,0,10.0,6.0,11.3,18.1,0.0
2025-05-23,2025-05-23 23:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,17.0,62.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,4.9,7.9,269,W,1016.0,30.01,0.0,0.0,62,38,17.0,62.6,17.0,62.6,17.0,62.6,9.8,49.6,0,0,0,0,10.0,6.0,10.3,16.6,0.0
2025-05-23,2025-05-23 00:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,9.4,48.9,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1.8,2.9,315,NW,1020.0,30.12,0.0,0.0,90,30,9.4,48.9,9.4,48.9,9.4,48.9,7.9,46.1,0,0,0,0,10.0,6.0,3.1,4.9,0.0
